session_id,s3_location,file_match,num_file_matches,asset_type_match,num_asset_type_matches
multiplane-ophys_747443_2024-10-10_11-59-58,s3://aind-private-data-prod-o5171v/multiplane-ophys_747443_2024-10-10_11-59-58,True,1,False,0
multiplane-ophys_747443_2024-10-14_12-17-38,s3://aind-private-data-prod-o5171v/multiplane-ophys_747443_2024-10-14_12-17-38,False,0,False,0
multiplane-ophys_740067_2024-09-20_09-21-49,s3://aind-private-data-prod-o5171v/multiplane-ophys_740067_2024-09-20_09-21-49,False,0,False,0
multiplane-ophys_740067_2024-09-25_09-26-11,s3://aind-private-data-prod-o5171v/multiplane-ophys_740067_2024-09-25_09-26-11,False,0,False,0
multiplane-ophys_740067_2024-09-27_09-13-52,s3://aind-private-data-prod-o5171v/multiplane-ophys_740067_2024-09-27_09-13-52,False,0,False,0
multiplane-ophys_740067_2024-10-03_09-14-54,s3://aind-private-data-prod-o5171v/multiplane-ophys_740067_2024-10-03_09-14-54,False,0,False,0
multiplane-ophys_740067_2024-10-07_10-02-08,s3://aind-private-data-prod-o5171v/multiplane-ophys_740067_2024-10-07_10-02-08,False,0,False,0
multiplane-ophys_753562_2024-11-06_11-01-23,s3://aind-private-data-prod-o5171v/multiplane-ophys_753562_2024-11-06_11-01-23,True,1,False,0
multiplane-ophys_753562_2024-11-08_09-55-52,s3://aind-private-data-prod-o5171v/multiplane-ophys_753562_2024-11-08_09-55-52,False,0,False,0
multiplane-ophys_721291_2024-04-16_08-21-40,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-04-16_08-21-40,True,1,False,0
multiplane-ophys_721291_2024-04-17_11-02-16,,False,0,False,0
multiplane-ophys_721291_2024-04-19_08-17-25,,False,0,False,0
multiplane-ophys_721291_2024-04-22_08-38-58,,False,0,False,0
multiplane-ophys_721291_2024-04-23_08-20-25,,False,0,False,0
multiplane-ophys_721291_2024-04-24_08-13-29,,False,0,False,0
multiplane-ophys_721291_2024-04-26_08-05-27,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-04-26_08-05-27,False,0,False,0
multiplane-ophys_721291_2024-04-29_08-28-28,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-04-29_08-28-28,False,0,False,0
multiplane-ophys_721291_2024-04-30_08-46-46,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-04-30_08-46-46,False,0,False,0
multiplane-ophys_721291_2024-05-02_08-57-52,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-02_08-57-52,False,0,False,0
multiplane-ophys_721291_2024-05-06_10-00-27,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-06_10-00-27,False,0,False,0
multiplane-ophys_721291_2024-05-07_08-37-50,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-07_08-37-50,False,0,False,0
multiplane-ophys_721291_2024-05-08_08-05-54,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-08_08-05-54,False,0,False,0
multiplane-ophys_721291_2024-05-13_08-27-23,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-13_08-27-23,False,0,False,0
multiplane-ophys_721291_2024-05-14_08-25-02,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-14_08-25-02,False,0,False,0
multiplane-ophys_721291_2024-05-16_08-57-00,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-16_08-57-00,False,0,False,0
multiplane-ophys_721291_2024-05-17_08-35-11,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-17_08-35-11,True,1,False,0
multiplane-ophys_721291_2024-05-18_08-55-42,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-18_08-55-42,False,0,False,0
multiplane-ophys_721291_2024-05-21_08-40-35,,False,0,False,0
multiplane-ophys_721291_2024-05-23_09-09-11,,False,0,False,0
multiplane-ophys_721291_2024-05-24_10-08-20,s3://aind-private-data-prod-o5171v/multiplane-ophys_721291_2024-05-24_10-08-20,True,1,False,0
multiplane-ophys_721291_2024-05-28_10-04-14,,False,0,False,0
multiplane-ophys_770962_2025-02-25_12-14-00,s3://aind-open-data/multiplane-ophys_770962_2025-02-25_12-14-00,True,4,False,0
multiplane-ophys_770962_2025-02-26_14-54-15,s3://aind-open-data/multiplane-ophys_770962_2025-02-26_14-54-15,False,0,False,0
multiplane-ophys_770962_2025-02-27_14-08-03,s3://aind-open-data/multiplane-ophys_770962_2025-02-27_14-08-03,False,0,False,0
multiplane-ophys_770962_2025-03-04_11-56-13,s3://aind-open-data/multiplane-ophys_770962_2025-03-04_11-56-13,False,0,False,0
multiplane-ophys_770962_2025-03-05_14-31-14,s3://aind-open-data/multiplane-ophys_770962_2025-03-05_14-31-14,False,0,False,0
multiplane-ophys_770962_2025-03-06_15-04-15,s3://aind-open-data/multiplane-ophys_770962_2025-03-06_15-04-15,False,0,False,0
multiplane-ophys_770962_2025-03-07_13-44-33,s3://aind-open-data/multiplane-ophys_770962_2025-03-07_13-44-33,False,0,False,0
multiplane-ophys_612771_2022-03-22_12-26-20,s3://aind-private-data-prod-o5171v/multiplane-ophys_612771_2022-03-22_12-26-20,True,2,False,0
multiplane-ophys_612771_2022-03-28_10-08-49,,False,0,False,0
multiplane-ophys_651007_2022-12-20_09-05-37,s3://aind-private-data-prod-o5171v/multiplane-ophys_651007_2022-12-20_09-05-37,True,1,False,0
multiplane-ophys_765945_2025-02-19_11-56-10,s3://aind-open-data/multiplane-ophys_765945_2025-02-19_11-56-10,False,0,False,0
multiplane-ophys_765945_2025-02-24_11-23-09,s3://aind-open-data/multiplane-ophys_765945_2025-02-24_11-23-09,True,1,False,0
multiplane-ophys_765945_2025-02-26_12-00-14,s3://aind-open-data/multiplane-ophys_765945_2025-02-26_12-00-14,True,1,False,0
multiplane-ophys_765945_2025-02-27_11-28-27,s3://aind-open-data/multiplane-ophys_765945_2025-02-27_11-28-27,False,0,False,0
multiplane-ophys_749335_2024-11-22_09-05-31,s3://aind-private-data-prod-o5171v/multiplane-ophys_749335_2024-11-22_09-05-31,True,1,False,0
multiplane-ophys_749335_2024-12-02_10-20-34,s3://aind-private-data-prod-o5171v/multiplane-ophys_749335_2024-12-02_10-20-34,False,0,False,0
multiplane-ophys_749335_2024-12-04_09-25-33,s3://aind-private-data-prod-o5171v/multiplane-ophys_749335_2024-12-04_09-25-33,False,0,False,0
multiplane-ophys_749335_2024-12-05_09-24-44,s3://aind-private-data-prod-o5171v/multiplane-ophys_749335_2024-12-05_09-24-44,False,0,False,0
multiplane-ophys_622537_2022-05-26_09-11-53,s3://aind-private-data-prod-o5171v/multiplane-ophys_622537_2022-05-26_09-11-53,True,2,False,0
multiplane-ophys_777656_2024-12-26_15-30-39,s3://aind-private-data-prod-o5171v/multiplane-ophys_777656_2024-12-26_15-30-39,False,0,False,0
multiplane-ophys_777656_2025-01-03_15-30-39,s3://aind-private-data-prod-o5171v/multiplane-ophys_777656_2025-01-03_15-30-39,False,0,False,0
multiplane-ophys_777656_2025-01-07_15-30-39,s3://aind-private-data-prod-o5171v/multiplane-ophys_777656_2025-01-07_15-30-39,False,0,False,0
multiplane-ophys_777656_2025-01-07_16-45-39,s3://aind-private-data-prod-o5171v/multiplane-ophys_777656_2025-01-07_16-45-39,False,0,False,0
multiplane-ophys_777656_2025-01-14_15-30-39,s3://aind-private-data-prod-o5171v/multiplane-ophys_777656_2025-01-14_15-30-39,False,0,False,0
multiplane-ophys_777656_2025-01-14_16-45-39,s3://aind-private-data-prod-o5171v/multiplane-ophys_777656_2025-01-14_16-45-39,False,0,False,0
multiplane-ophys_624855_2022-10-06_10-08-02,s3://aind-private-data-prod-o5171v/multiplane-ophys_624855_2022-10-06_10-08-02,True,1,False,0
multiplane-ophys_628165_2022-07-11_14-28-50,s3://aind-private-data-prod-o5171v/multiplane-ophys_628165_2022-07-11_14-28-50,False,0,False,0
multiplane-ophys_762551_2025-01-30_11-23-54,s3://aind-private-data-prod-o5171v/multiplane-ophys_762551_2025-01-30_11-23-54,False,0,False,0
multiplane-ophys_762551_2025-01-31_13-50-32,s3://aind-private-data-prod-o5171v/multiplane-ophys_762551_2025-01-31_13-50-32,False,0,False,0
multiplane-ophys_759075_2024-12-05_11-40-03,s3://aind-private-data-prod-o5171v/multiplane-ophys_759075_2024-12-05_11-40-03,True,1,False,0
multiplane-ophys_759075_2024-12-06_11-01-18,s3://aind-private-data-prod-o5171v/multiplane-ophys_759075_2024-12-06_11-01-18,False,0,False,0
multiplane-ophys_693996_2023-10-20_08-45-31,s3://aind-private-data-prod-o5171v/multiplane-ophys_693996_2023-10-20_08-45-31,True,1,False,0
multiplane-ophys_693996_2023-10-22_12-31-46,s3://aind-private-data-prod-o5171v/multiplane-ophys_693996_2023-10-22_12-31-46,False,0,False,0
multiplane-ophys_693996_2023-10-23_08-51-29,,False,0,False,0
multiplane-ophys_693996_2023-10-24_09-00-46,,False,0,False,0
multiplane-ophys_693996_2023-10-25_09-00-24,s3://aind-private-data-prod-o5171v/multiplane-ophys_693996_2023-10-25_09-00-24,False,0,False,0
multiplane-ophys_693996_2023-10-30_09-10-18,s3://aind-private-data-prod-o5171v/multiplane-ophys_693996_2023-10-30_09-10-18,False,0,False,0
multiplane-ophys_779190_2025-02-26_15-00-39,s3://aind-open-data/multiplane-ophys_779190_2025-02-26_15-00-39,True,1,False,0
multiplane-ophys_779190_2025-02-27_14-38-41,s3://aind-open-data/multiplane-ophys_779190_2025-02-27_14-38-41,False,0,False,0
multiplane-ophys_779190_2025-02-28_14-39-04,s3://aind-open-data/multiplane-ophys_779190_2025-02-28_14-39-04,False,0,False,0
multiplane-ophys_779190_2025-03-03_13-36-14,s3://aind-open-data/multiplane-ophys_779190_2025-03-03_13-36-14,False,0,False,0
multiplane-ophys_764964_2025-03-07_09-29-47,s3://aind-open-data/multiplane-ophys_764964_2025-03-07_09-29-47,False,0,False,0
multiplane-ophys_731327_2024-08-14_12-17-44,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-08-14_12-17-44,False,0,False,0
multiplane-ophys_731327_2024-08-15_12-07-49,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-08-15_12-07-49,False,0,False,0
multiplane-ophys_731327_2024-08-19_10-30-56,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-08-19_10-30-56,False,0,False,0
multiplane-ophys_731327_2024-08-21_14-38-32,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-08-21_14-38-32,False,0,False,0
multiplane-ophys_731327_2024-08-22_14-11-29,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-08-22_14-11-29,False,0,False,0
multiplane-ophys_731327_2024-08-23_13-22-02,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-08-23_13-22-02,False,0,False,0
multiplane-ophys_731327_2024-08-26_11-59-19,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-08-26_11-59-19,False,0,False,0
multiplane-ophys_731327_2024-09-04_11-25-48,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-09-04_11-25-48,False,0,False,0
multiplane-ophys_731327_2024-09-05_11-39-45,s3://aind-private-data-prod-o5171v/multiplane-ophys_731327_2024-09-05_11-39-45,False,0,False,0
multiplane-ophys_687001_2023-09-28_08-18-27,,False,0,False,0
multiplane-ophys_687001_2023-09-29_08-07-36,,False,0,False,0
multiplane-ophys_687001_2023-10-02_08-23-58,s3://aind-private-data-prod-o5171v/multiplane-ophys_687001_2023-10-02_08-23-58,False,0,False,0
multiplane-ophys_687001_2023-10-05_11-26-08,s3://aind-private-data-prod-o5171v/multiplane-ophys_687001_2023-10-05_11-26-08,False,0,False,0
multiplane-ophys_687001_2023-10-20_10-36-55,s3://aind-private-data-prod-o5171v/multiplane-ophys_687001_2023-10-20_10-36-55,False,0,False,0
multiplane-ophys_687001_2023-10-23_11-30-03,,False,0,False,0
multiplane-ophys_687001_2023-10-24_11-24-32,s3://aind-private-data-prod-o5171v/multiplane-ophys_687001_2023-10-24_11-24-32,False,0,False,0
multiplane-ophys_687001_2023-11-02_09-10-38,,False,0,False,0
multiplane-ophys_692478_2023-09-27_09-20-32,s3://aind-private-data-prod-o5171v/multiplane-ophys_692478_2023-09-27_09-20-32,True,1,False,0
multiplane-ophys_692478_2023-09-28_09-03-44,s3://aind-private-data-prod-o5171v/multiplane-ophys_692478_2023-09-28_09-03-44,False,0,False,0
multiplane-ophys_692478_2023-09-29_08-53-45,,False,0,False,0
multiplane-ophys_754804_2024-11-19_09-02-46,s3://aind-private-data-prod-o5171v/multiplane-ophys_754804_2024-11-19_09-02-46,True,1,False,0
multiplane-ophys_754804_2024-11-20_11-35-19,s3://aind-private-data-prod-o5171v/multiplane-ophys_754804_2024-11-20_11-35-19,False,0,False,0
multiplane-ophys_754804_2024-12-04_11-43-15,s3://aind-private-data-prod-o5171v/multiplane-ophys_754804_2024-12-04_11-43-15,False,0,False,0
multiplane-ophys_749013_2024-11-13_14-42-09,s3://aind-private-data-prod-o5171v/multiplane-ophys_749013_2024-11-13_14-42-09,True,4,False,0
multiplane-ophys_749013_2024-11-15_14-29-34,s3://aind-private-data-prod-o5171v/multiplane-ophys_749013_2024-11-15_14-29-34,False,0,False,0
multiplane-ophys_749013_2024-11-19_12-20-43,s3://aind-private-data-prod-o5171v/multiplane-ophys_749013_2024-11-19_12-20-43,False,0,False,0
multiplane-ophys_749013_2024-11-21_14-13-57,s3://aind-private-data-prod-o5171v/multiplane-ophys_749013_2024-11-21_14-13-57,False,0,False,0
multiplane-ophys_749013_2024-11-25_11-57-12,s3://aind-private-data-prod-o5171v/multiplane-ophys_749013_2024-11-25_11-57-12,False,0,False,0
multiplane-ophys_749013_2024-11-27_11-56-16,s3://aind-private-data-prod-o5171v/multiplane-ophys_749013_2024-11-27_11-56-16,False,0,False,0
multiplane-ophys_749013_2024-12-02_13-52-25,s3://aind-private-data-prod-o5171v/multiplane-ophys_749013_2024-12-02_13-52-25,False,0,False,0
multiplane-ophys_749013_2024-12-04_14-32-23,s3://aind-private-data-prod-o5171v/multiplane-ophys_749013_2024-12-04_14-32-23,False,0,False,0
multiplane-ophys_755212_2024-11-21_11-27-00,s3://aind-private-data-prod-o5171v/multiplane-ophys_755212_2024-11-21_11-27-00,True,1,False,0
multiplane-ophys_755212_2024-11-22_11-53-31,s3://aind-private-data-prod-o5171v/multiplane-ophys_755212_2024-11-22_11-53-31,False,0,False,0
multiplane-ophys_737674_2024-10-04_11-56-08,s3://aind-private-data-prod-o5171v/multiplane-ophys_737674_2024-10-04_11-56-08,True,4,False,0
multiplane-ophys_737674_2024-10-07_15-05-10,s3://aind-private-data-prod-o5171v/multiplane-ophys_737674_2024-10-07_15-05-10,False,0,False,0
multiplane-ophys_737674_2024-10-11_15-01-43,s3://aind-private-data-prod-o5171v/multiplane-ophys_737674_2024-10-11_15-01-43,False,0,False,0
multiplane-ophys_747107_2024-09-26_11-43-48,s3://aind-private-data-prod-o5171v/multiplane-ophys_747107_2024-09-26_11-43-48,True,1,True,1
multiplane-ophys_747107_2024-10-24_12-22-51,s3://aind-private-data-prod-o5171v/multiplane-ophys_747107_2024-10-24_12-22-51,False,0,False,0
multiplane-ophys_747107_2024-10-28_11-49-00,s3://aind-private-data-prod-o5171v/multiplane-ophys_747107_2024-10-28_11-49-00,False,0,False,0
multiplane-ophys_747107_2024-10-29_09-05-12,s3://aind-private-data-prod-o5171v/multiplane-ophys_747107_2024-10-29_09-05-12,False,0,False,0
multiplane-ophys_747107_2024-11-01_10-17-23,s3://aind-private-data-prod-o5171v/multiplane-ophys_747107_2024-11-01_10-17-23,False,0,False,0
multiplane-ophys_747107_2024-11-05_09-13-50,s3://aind-private-data-prod-o5171v/multiplane-ophys_747107_2024-11-05_09-13-50,True,1,True,1
multiplane-ophys_747107_2024-11-07_11-28-29,s3://aind-private-data-prod-o5171v/multiplane-ophys_747107_2024-11-07_11-28-29,False,0,False,0
multiplane-ophys_778174_2025-03-06_12-34-12,s3://aind-open-data/multiplane-ophys_778174_2025-03-06_12-34-12,False,0,False,0
multiplane-ophys_746541_2024-10-18_12-22-01,,False,0,False,0
multiplane-ophys_746541_2024-10-24_14-40-50,s3://aind-private-data-prod-o5171v/multiplane-ophys_746541_2024-10-24_14-40-50,False,0,False,0
multiplane-ophys_745909_2024-11-20_09-21-27,s3://aind-private-data-prod-o5171v/multiplane-ophys_745909_2024-11-20_09-21-27,False,0,False,0
multiplane-ophys_745909_2024-11-22_09-17-33,s3://aind-private-data-prod-o5171v/multiplane-ophys_745909_2024-11-22_09-17-33,True,4,False,0
multiplane-ophys_745909_2024-12-04_09-42-47,s3://aind-private-data-prod-o5171v/multiplane-ophys_745909_2024-12-04_09-42-47,False,0,False,0
multiplane-ophys_745909_2024-12-06_09-01-16,s3://aind-private-data-prod-o5171v/multiplane-ophys_745909_2024-12-06_09-01-16,False,0,False,0
multiplane-ophys_745909_2024-12-19_09-15-51,s3://aind-private-data-prod-o5171v/multiplane-ophys_745909_2024-12-19_09-15-51,True,4,False,0
multiplane-ophys_641993_2022-11-04_09-08-45,s3://aind-private-data-prod-o5171v/multiplane-ophys_641993_2022-11-04_09-08-45,True,1,False,0
multiplane-ophys_757436_2025-01-07_11-21-27,s3://aind-private-data-prod-o5171v/multiplane-ophys_757436_2025-01-07_11-21-27,True,1,False,0
multiplane-ophys_757436_2025-01-15_11-17-07,s3://aind-private-data-prod-o5171v/multiplane-ophys_757436_2025-01-15_11-17-07,False,0,False,0
multiplane-ophys_757436_2025-01-16_09-12-04,s3://aind-private-data-prod-o5171v/multiplane-ophys_757436_2025-01-16_09-12-04,False,0,False,0
multiplane-ophys_741863_2024-08-09_09-23-11,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-09_09-23-11,True,1,False,0
multiplane-ophys_741863_2024-08-13_09-26-41,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-13_09-26-41,False,0,False,0
multiplane-ophys_741863_2024-08-21_09-29-23,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-21_09-29-23,False,0,False,0
multiplane-ophys_741863_2024-08-22_09-23-45,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-22_09-23-45,False,0,False,0
multiplane-ophys_741863_2024-08-23_09-20-39,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-23_09-20-39,False,0,False,0
multiplane-ophys_741863_2024-08-26_09-39-36,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-26_09-39-36,False,0,False,0
multiplane-ophys_741863_2024-08-27_09-46-37,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-27_09-46-37,False,0,False,0
multiplane-ophys_741863_2024-08-29_10-01-14,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-08-29_10-01-14,False,0,False,0
multiplane-ophys_741863_2024-09-11_09-32-27,s3://aind-private-data-prod-o5171v/multiplane-ophys_741863_2024-09-11_09-32-27,False,0,False,0
multiplane-ophys_759003_2025-01-21_09-33-41,s3://aind-private-data-prod-o5171v/multiplane-ophys_759003_2025-01-21_09-33-41,False,0,False,0
multiplane-ophys_759003_2025-01-22_09-27-18,s3://aind-private-data-prod-o5171v/multiplane-ophys_759003_2025-01-22_09-27-18,False,0,False,0
multiplane-ophys_759003_2025-01-24_09-15-44,s3://aind-private-data-prod-o5171v/multiplane-ophys_759003_2025-01-24_09-15-44,True,1,False,0
